default,pay_delay_1,pay_delay_2,log_limit,utilization,age,sex,education
1,0,0,10.309,0.8304,57,1,2
0,0,0,11.4076,1.0186,52,1,1
0,0,0,10.309,0.9894,53,1,3
0,0,0,11.8494,0.9512,53,1,3
0,0,0,10.8198,0.9902,53,1,1
0,0,0,11.5129,1.8444,53,1,5
0,0,0,10.309,0.9902,49,1,2
1,0,0,11.9829,0.0253,51,1,3
0,0,0,9.2103,0.7525,57,1,3
1,-1,-1,12.0436,0.0047,57,1,2
0,0,0,10.8198,0.9619,48,1,1
0,-1,2,13.1224,0.01,53,1,3
1,2,0,13.1224,1.2277,55,1,3
1,3,2,9.9035,0.3008,59,1,2
0,0,0,9.9035,0.8181,52,1,2
1,0,0,11.2898,0.7682,54,1,6
0,1,2,13.1224,0.13,58,1,1
0,0,0,9.9035,0.8152,62,1,3
0,0,0,12.1548,0.5529,56,1,2
0,0,0,11.9829,0.5391,59,1,2
1,0,0,12.0436,1.1874,51,1,1
1,0,0,11.2898,1.0056,54,1,2
0,0,0,12.1007,1.0129,57,1,2
1,2,2,10.8198,1.0253,51,1,3
0,6,5,11.1563,1.6029,62,1,2
1,0,0,9.9035,0.515,55,1,2
0,-1,-1,12.7068,0.0028,48,1,2
0,-2,-2,12.7068,0.0107,57,1,3
0,-2,-2,12.6761,0.0057,51,1,1
0,-1,-1,11.8494,0.0204,59,1,3
0,0,0,9.9035,0.7896,55,1,2
0,-1,-1,11.1563,0.0102,53,1,3
0,0,0,12.3884,2.2618,67,1,2
0,0,0,13.039,0.3859,52,1,2
1,0,0,11.2898,1.1136,56,1,1
0,0,0,9.9035,0.7698,56,1,2
1,0,0,12.2061,0.0087,54,1,3
1,2,-1,12.2061,0.001,51,1,2
0,-1,-1,12.948,0.0088,53,1,3
0,0,0,11.7753,0.2322,54,1,2
1,1,-2,10.309,0.0,53,1,2
1,0,0,11.6082,0.4914,51,1,2
0,-1,-1,12.7939,0.0391,51,1,2
0,1,2,10.8198,0.9628,56,1,2
0,0,0,11.1563,0.9218,54,1,3
0,0,0,12.948,0.0581,59,1,3
0,0,0,10.8198,0.9909,57,1,3
1,2,2,13.017,0.0056,55,1,2
0,0,0,10.8198,0.7622,56,1,2
1,3,4,9.9035,0.7754,53,1,3
1,3,2,12.4292,0.0099,51,1,1
0,0,0,9.9035,0.9428,53,1,2
0,0,0,12.3884,0.9364,57,1,3
1,0,0,10.8198,0.9519,52,1,3
1,0,-1,12.1007,1.0628,65,1,3
0,0,0,12.4292,0.6956,71,1,1
0,0,0,10.309,0.8562,52,1,3
1,0,0,10.8198,0.8049,55,1,3
0,1,2,9.9035,0.877,62,1,2
1,0,0,12.4684,0.7215,52,1,3
0,-1,-1,11.7753,0.0015,54,1,3
1,1,-2,13.1022,-0.0,51,1,2
1,2,2,11.9184,0.9527,52,1,3
1,1,2,10.309,0.612,53,1,3
1,1,-2,10.8198,0.0,54,1,2
0,0,0,12.7068,0.4275,53,1,3
0,0,0,12.7068,0.5182,52,1,2
1,2,0,11.8494,0.6462,56,1,3
1,1,-2,10.5966,-0.0038,55,1,2
0,-2,-2,12.7939,0.0011,54,1,3
1,2,2,11.2898,0.3094,59,1,2
0,0,0,13.5008,1.023,56,1,3
0,0,0,12.1007,0.8774,63,1,1
0,0,0,12.1548,0.3456,64,1,3
0,-1,-1,10.8198,0.0078,57,1,3
0,0,0,12.3458,0.1667,56,1,1
0,0,0,9.9035,0.9542,53,1,3
0,0,0,11.7753,0.932,56,1,2
1,-2,-2,10.309,0.0593,53,1,6
0,1,-2,12.7939,0.0,57,1,1
0,1,2,11.5129,0.1542,52,1,2
0,0,0,12.1007,1.0728,55,1,3
0,1,-1,12.2549,-0.0009,53,1,2
1,0,0,12.7367,1.0077,53,1,2
0,0,0,9.9035,1.0596,52,1,1
0,-2,-2,9.9035,0.0495,52,1,2
0,0,0,13.1224,0.9865,54,1,1
0,-2,-2,12.7939,0.0023,53,1,1
0,0,0,10.8198,0.9544,54,1,3
0,-2,-2,13.1806,-0.0001,54,1,2
0,-1,-1,12.4684,0.0074,59,1,1
1,1,2,10.5966,0.897,50,1,3
0,0,0,10.309,0.7858,60,1,2
1,1,4,12.3884,0.4136,55,1,1
1,2,2,12.6761,0.6267,55,1,1
0,3,2,11.1563,0.1273,61,1,3
0,-1,2,12.2061,0.0094,58,1,2
0,-1,-1,12.7939,0.0077,51,1,1
1,0,0,11.6082,0.2337,51,1,2
1,1,2,11.2898,0.9648,52,1,3
0,1,-2,12.2061,-0.0038,52,1,1
1,-1,-1,11.5129,0.0039,56,1,3
0,-1,-1,11.9829,0.0049,53,1,3
1,1,-2,11.8494,0.0,55,1,1
0,0,0,12.6115,0.2333,55,1,2
0,1,2,10.8198,0.9701,59,1,3
1,0,0,10.8198,0.9979,29,2,2
0,0,0,10.8198,1.0147,29,2,1
0,0,0,10.8198,0.2268,34,2,2
1,0,0,10.8198,1.028,38,2,2
0,-1,-1,12.2549,0.0133,29,2,1
0,0,0,11.9184,0.1616,26,2,1
0,-2,-2,12.1548,0.0,29,2,2
1,2,0,11.2898,0.4637,26,2,1
0,0,0,11.5129,0.0486,28,2,1
0,0,0,9.9035,0.9427,27,2,2
0,-2,-2,12.8992,0.0191,29,2,1
0,0,0,11.5129,0.507,28,2,2
0,0,0,10.309,1.0009,22,2,2
0,0,0,11.9184,0.5443,26,2,2
1,0,0,11.0021,1.0464,24,2,2
0,0,0,11.8494,0.667,26,2,3
0,0,0,11.2898,0.6711,25,2,1
0,0,0,12.2061,0.7695,26,2,2
0,-2,-2,12.9239,0.0126,28,2,1
0,0,0,10.8198,0.876,26,2,2
1,2,2,10.8198,0.6799,25,2,2
1,1,2,11.5129,0.0606,26,2,2
0,0,-1,12.1548,0.0828,24,2,2
1,2,2,11.6952,1.0054,27,2,2
0,0,0,9.9035,0.8458,22,2,1
0,1,2,10.309,0.5516,22,2,2
1,2,2,9.9035,0.819,22,2,3
1,0,0,9.9035,0.7624,22,2,2
0,0,0,11.2898,0.0218,22,2,2
0,-1,0,11.2898,0.9797,23,2,2
0,-1,-1,10.8198,0.0686,23,2,1
1,2,2,11.2898,1.0506,23,2,1
0,0,0,10.8198,0.9919,23,2,1
0,-1,-1,10.8198,0.0119,24,2,2
0,-1,-1,11.2898,0.0048,24,2,2
1,1,2,9.9035,0.9621,24,2,2
0,0,0,11.1563,0.1199,24,2,3
0,0,0,11.7753,0.0668,23,2,2
1,2,2,9.2103,0.6795,21,2,2
1,2,2,10.8198,1.0973,23,2,2
0,0,0,10.8198,0.1996,23,2,1
0,0,0,9.9035,0.7545,22,2,2
0,-1,-1,11.2898,0.0226,22,2,1
1,0,0,11.1563,0.9993,23,2,2
0,1,-2,9.2103,0.0,22,2,2
0,0,0,11.6952,0.3293,23,2,2
0,0,0,9.9035,0.7536,23,2,2
0,-1,0,10.8198,0.0173,23,2,2
0,0,0,9.9035,0.7136,24,2,1
0,0,0,10.5966,0.985,23,2,2
0,0,0,11.2898,0.9796,23,2,1
1,1,2,9.9035,0.2348,24,2,2
0,0,0,11.7753,0.5082,24,2,2
0,-1,-1,11.5129,0.5331,24,2,2
0,0,0,11.6952,0.7778,24,2,2
0,0,0,10.8198,0.9732,24,2,3
0,0,0,12.1548,0.9675,24,2,2
0,0,0,10.8198,0.4183,25,2,1
0,2,0,9.9035,0.719,54,2,3
0,1,-1,10.8198,-0.0139,23,2,1
0,0,0,10.8198,0.305,23,2,1
1,2,2,11.2898,0.6628,22,2,2
1,2,0,9.2103,0.772,22,2,3
0,0,0,10.8198,0.3659,22,2,2
1,0,0,10.8198,1.0127,22,2,2
0,2,0,10.8198,0.9888,23,2,2
0,1,-2,9.9035,0.0,22,2,2
1,2,2,11.0021,0.3224,27,2,1
0,-1,0,10.8198,0.182,23,2,2
1,0,0,10.8198,0.9512,23,2,2
0,-1,-1,9.9035,0.0195,21,2,2
1,0,0,9.9035,0.7209,23,2,2
1,2,2,11.2898,0.2856,23,2,3
1,0,-1,10.8198,0.218,24,2,3
0,0,0,11.6952,0.2291,24,2,2
0,0,0,10.8198,0.8644,24,2,1
1,1,2,11.6082,1.0502,24,2,1
0,1,2,10.309,0.8897,24,2,2
1,2,0,11.6082,0.0144,23,2,2
0,0,0,9.9035,0.7837,23,2,2
0,0,0,10.8198,0.9531,23,2,2
1,0,0,10.8198,0.9697,24,2,1
0,0,0,10.8198,0.8728,24,2,2
0,2,0,9.9035,1.0274,22,2,2
0,0,0,12.2061,0.9235,36,2,2
0,-1,0,10.309,0.0664,24,2,1
0,0,0,11.7753,0.843,23,2,3
0,0,-1,9.9035,0.213,24,2,2
0,-1,0,9.9035,0.9682,23,2,1
0,0,0,11.0021,0.9901,23,2,2
0,0,0,10.309,0.922,24,2,1
1,2,0,10.309,0.9329,22,2,2
0,0,0,11.6952,0.4652,24,2,2
0,0,0,10.309,0.6789,24,2,2
0,0,0,10.309,0.8698,24,2,1
1,0,0,11.0021,0.3975,24,2,2
1,0,0,10.8198,0.9138,25,2,2
0,0,0,10.309,0.2978,25,2,2
0,-1,-1,12.5062,0.0185,25,2,1
0,0,0,12.7939,0.4456,25,2,1
0,0,0,13.017,0.0639,26,2,3
0,-1,2,10.8198,0.1808,25,2,1
0,0,0,10.8198,0.5446,25,2,3
0,0,0,11.6952,0.4842,25,2,1
1,1,2,10.5966,0.1976,26,2,1
0,0,0,11.8494,0.4482,24,2,2
0,-2,-2,12.2061,0.0,25,2,2
0,-1,-1,10.309,0.0138,25,2,2
0,0,0,10.309,0.5164,25,2,2
1,2,2,10.309,0.9778,25,2,1
0,0,0,10.309,0.851,25,2,2
1,2,2,11.6082,0.0248,25,2,1
0,1,2,10.8198,0.6677,24,2,1
0,0,0,11.7753,1.042,24,2,2
1,0,0,10.8198,0.9486,25,2,2
0,0,0,11.9184,0.5855,25,2,1
1,0,0,10.309,0.7007,25,2,2
0,0,0,10.8198,0.3033,23,2,2
0,0,0,9.9035,0.8524,23,2,2
0,0,0,12.3458,0.2823,24,2,2
0,-2,-2,12.5425,0.0035,25,2,1
0,0,0,10.8198,0.1164,24,2,2
0,0,0,11.7753,0.3456,23,2,2
0,1,-1,9.9035,0.0,25,2,1
0,0,0,11.2898,0.8686,26,2,3
0,0,0,11.5129,0.849,24,2,1
1,2,0,11.4076,0.9927,24,2,2
0,-1,-1,9.9035,0.022,24,2,1
1,2,-1,11.8494,0.011,24,2,2
1,-1,-1,11.9184,0.0019,24,2,1
0,2,0,11.8494,0.0056,24,2,1
0,2,0,10.8198,0.4699,24,2,2
0,1,-2,10.309,0.0,24,2,3
0,-2,-2,11.6082,0.0,22,2,2
0,-1,-1,11.2898,0.0041,23,2,1
1,0,0,10.309,0.7237,23,2,2
0,0,0,11.4076,0.3124,23,2,2
0,0,0,11.2898,0.598,25,2,2
1,3,2,10.309,0.3032,25,2,2
0,0,0,9.9035,0.9668,24,2,1
0,0,0,10.309,0.1247,24,2,2
0,1,2,11.2898,0.0282,24,2,1
0,0,0,11.4076,0.9779,23,2,2
0,0,0,10.8198,0.9379,25,2,2
1,2,0,9.9035,0.6859,22,2,1
0,0,0,9.2103,0.6488,22,2,2
0,0,0,11.2898,0.8364,23,2,3
1,0,0,11.0021,1.2655,25,2,2
0,0,0,10.8198,1.001,25,2,1
0,0,0,10.309,1.0045,22,2,3
0,2,2,10.309,1.1349,23,2,2
0,0,0,9.2103,0.6632,24,2,1
0,-1,-1,10.8198,0.101,26,2,1
0,0,0,12.5776,0.0385,24,2,1
0,0,0,11.5129,0.1038,24,2,1
1,2,2,10.5966,0.8453,26,2,3
1,2,0,11.7753,1.0041,26,2,2
0,0,0,11.5129,0.0196,26,2,2
0,-2,-2,12.7939,0.0,27,2,1
0,0,0,11.6082,0.7163,23,2,1
0,0,0,11.9184,0.3917,23,2,2
0,-1,-1,11.5129,0.048,23,2,1
1,1,2,10.8198,1.0128,23,2,1
0,0,0,10.8198,1.0036,22,2,2
0,0,0,10.8198,0.9544,22,2,2
1,0,0,11.0021,0.8069,23,2,2
0,0,0,10.5966,0.4663,23,2,2
1,2,2,10.8198,1.0249,25,2,3
0,0,0,11.2898,0.9998,25,2,3
0,0,0,10.8198,0.4035,24,2,2
0,-1,-1,9.2103,0.3646,22,2,2
0,0,0,10.8198,0.6069,24,2,2
0,0,0,12.1007,0.0348,24,2,2
0,-2,-2,11.2898,0.0,25,2,2
1,1,-2,10.8198,0.0,25,2,1
0,-1,-1,10.8198,0.1746,25,2,2
0,-2,-2,10.309,0.2689,22,2,1
0,0,0,10.8198,0.9695,23,2,5
0,0,0,11.2898,0.9735,24,2,2
0,0,0,11.9184,0.4611,26,2,2
1,-1,-1,11.6952,0.0246,24,2,1
1,2,2,11.2898,0.0397,24,2,2
0,0,0,12.3884,0.316,24,2,2
0,0,0,10.309,0.9155,24,2,2
0,0,0,11.9184,0.202,25,2,1
0,0,0,10.8198,0.8378,25,2,1
0,0,0,10.8198,0.5112,24,2,2
0,-1,0,12.3458,0.0256,24,2,1
0,0,0,11.4076,0.9349,24,2,2
0,-2,-2,12.3458,0.0011,25,2,1
0,0,0,11.4076,0.0677,25,2,1
0,0,0,12.3458,0.0399,25,2,2
0,0,0,12.3458,0.4154,25,2,2
0,0,-1,12.948,0.0421,25,2,2
0,0,0,10.8198,0.6117,25,2,1
0,0,0,11.1563,0.97,24,2,2
0,-2,-2,12.2061,0.0165,25,2,4
0,0,0,10.309,0.9132,25,2,1
1,2,2,11.0021,0.7868,24,2,2
0,-2,-2,12.3458,0.0011,25,2,1
0,0,0,11.5129,1.0078,25,2,2
0,2,2,12.948,0.1628,25,2,3
0,-2,-2,11.5129,0.0088,25,2,2
0,0,0,11.9829,0.1221,26,2,3
0,0,0,12.4684,0.9158,26,2,1
0,0,-1,12.5425,0.0216,26,2,2
0,0,0,11.1563,0.5168,24,2,2
1,2,2,10.8198,0.9414,26,2,1
1,2,2,11.5129,0.3007,26,2,2
0,1,2,11.5129,0.1106,28,2,1
0,-1,0,12.5776,0.1923,26,2,1
0,-1,-1,12.1007,0.0167,26,2,1
1,1,2,12.6115,0.7905,25,2,2
0,0,0,11.2898,0.4373,25,2,2
0,0,0,11.4076,0.65,25,2,2
1,0,0,13.1224,0.8676,29,2,2
0,-1,-1,10.5966,0.5054,25,2,1
0,2,2,12.0436,0.3763,26,2,3
0,0,0,10.309,0.4682,25,2,2
0,-2,-2,11.6952,0.0036,23,2,2
1,0,-1,11.5129,0.0151,28,2,2
0,1,-2,10.8198,0.0,28,2,2
0,-1,-1,12.7939,0.0116,26,2,2
0,0,0,12.3014,0.1339,26,2,1
0,-2,-2,11.6082,-0.0239,25,2,2
0,0,0,11.6082,1.0299,26,2,1
0,0,0,12.6443,0.707,26,2,2
0,-1,-1,10.8198,0.915,27,2,2
0,1,-2,10.8198,-0.0004,26,2,1
0,0,0,12.2061,0.1467,26,2,1
0,0,0,11.6952,0.4218,27,2,2
1,1,2,11.2898,1.023,27,2,2
0,0,0,12.6761,0.7129,27,2,2
0,-1,-1,12.2549,0.0211,27,2,1
1,2,2,11.4076,0.9789,26,2,2
0,0,0,12.0436,1.0148,26,2,1
0,-2,-2,12.6443,0.0082,25,2,2
0,2,0,12.7939,0.006,26,2,2
0,-2,-2,12.2061,0.0118,26,2,1
0,0,0,13.1224,0.0323,26,2,3
0,0,0,12.6115,0.7077,26,2,2
1,1,2,11.7753,0.7638,26,2,2
0,0,0,12.4684,0.5543,26,2,1
0,0,0,11.5129,0.8931,27,2,3
0,0,0,11.1563,0.9318,26,2,2
1,0,0,11.5129,0.9509,26,2,2
0,0,-1,11.2898,0.0155,26,2,1
1,2,0,11.5129,0.9757,25,2,1
0,0,0,11.1563,0.6746,24,2,1
0,2,2,12.0436,0.9945,27,2,1
0,-1,2,10.309,0.32,26,2,1
0,1,2,9.9035,0.9012,26,2,3
0,-1,-1,12.1007,0.0973,26,2,1
1,2,0,10.309,0.686,27,2,2
0,0,0,11.2898,1.0269,27,2,1
0,0,0,11.0021,0.4654,27,2,2
0,0,0,11.9184,1.0121,26,2,1
0,2,0,10.8198,0.9383,23,2,3
0,1,-2,12.7939,0.0,27,2,1
0,2,0,11.1563,1.0262,26,2,3
1,2,0,10.8198,0.9613,27,2,1
1,1,2,11.4076,0.5785,28,2,1
0,0,0,11.0021,0.6554,27,2,3
0,-2,-2,12.7939,0.0068,27,2,1
0,0,0,11.1563,0.9535,22,2,2
1,3,2,9.9035,0.6254,23,2,2
1,2,0,11.6082,0.2734,25,2,2
0,0,0,10.309,0.5256,25,2,2
0,0,0,11.4076,0.8313,25,2,3
0,0,0,12.2549,0.6802,25,2,2
0,0,0,12.5062,0.7266,27,2,1
0,2,-1,11.0021,0.0054,27,2,1
0,-1,-1,12.5425,0.0011,24,2,2
0,0,0,10.8198,0.166,25,2,3
0,0,0,11.1563,0.9905,25,2,1
0,-1,-1,11.8494,0.0719,26,2,2
1,0,0,10.309,0.9273,26,2,3
0,0,0,11.1563,0.9965,26,2,1
0,-2,-2,11.8494,0.0,27,2,1
0,-1,-1,12.6115,0.0364,30,2,4
0,1,-2,11.2898,0.0,26,2,2
0,0,0,12.7367,0.1745,27,2,2
0,0,0,12.6443,0.434,27,2,1
1,1,2,11.6082,0.5416,27,2,2
0,0,0,11.7753,0.525,27,2,1
0,-2,-2,12.5425,0.6807,29,2,2
0,1,2,11.5129,0.0627,29,2,1
0,0,0,11.9184,0.6271,29,2,1
0,0,0,11.7753,0.9333,26,2,3
0,0,0,12.4292,0.341,27,2,1
0,0,0,12.2061,0.0374,28,2,1
0,2,2,11.6082,0.9547,28,2,2
0,0,0,11.9829,0.0715,27,2,2
1,0,0,11.2898,0.3,27,2,3
0,0,0,12.3014,0.3028,27,2,1
0,0,0,9.9035,0.834,27,2,2
0,1,2,11.9829,0.0353,26,2,2
0,-1,-1,12.0436,0.022,26,2,1
0,0,0,12.7939,0.0475,26,2,2
0,0,0,10.8198,0.9876,26,2,2
0,0,0,11.5129,0.436,27,2,1
0,0,0,11.9184,0.9764,29,2,1
0,0,-1,11.9184,0.0543,29,2,2
0,0,0,11.5129,1.6741,29,2,1
0,-1,-1,12.2061,0.0298,29,2,1
0,0,0,12.6115,0.0579,27,2,3
0,1,-1,11.7753,0.0,28,2,3
0,0,0,11.9184,0.6471,28,2,2
0,0,0,11.6082,0.4832,28,2,1
0,-1,-1,12.7367,0.0199,28,2,3
0,0,0,11.0021,0.9871,25,2,1
0,0,0,11.4076,1.0534,23,2,3
0,1,2,12.3458,0.4923,29,2,2
0,-1,-1,12.2061,0.0183,29,2,1
0,-1,-1,12.6443,0.0609,28,2,1
0,0,0,11.9184,0.5375,29,2,2
0,-2,-2,12.8739,0.0272,29,2,2
1,1,-2,12.2549,0.0,29,2,1
0,1,2,12.5776,0.8147,27,2,1
0,-1,0,12.1007,0.1752,26,2,2
1,0,0,11.8494,0.9842,26,2,1
0,2,2,9.2103,0.2742,26,2,2
0,0,0,11.2898,0.462,27,2,1
1,3,2,10.8198,0.006,27,2,1
0,0,0,11.6082,0.479,28,2,1
1,-2,-2,12.1007,0.0,29,2,1
0,0,0,12.3458,0.294,27,2,3
0,-1,3,11.2898,0.0266,27,2,1
0,1,2,10.8198,0.3806,27,2,1
0,0,0,12.3014,0.9808,28,2,1
1,1,2,10.309,0.8102,28,2,1
0,0,0,12.2061,0.9808,26,2,1
0,0,0,11.7753,0.3505,26,2,2
0,2,2,12.7939,0.0069,26,2,1
0,0,0,11.8494,0.1982,27,2,1
0,-2,-2,11.7753,0.0654,27,2,1
0,1,-2,11.9184,0.0,28,2,1
1,2,2,9.9035,0.8512,28,2,2
0,2,0,11.7753,0.0613,28,2,2
0,0,0,12.1548,0.1479,29,2,1
1,2,0,11.8494,0.1902,25,2,1
0,0,0,12.1007,0.9867,25,2,2
0,-1,-1,12.1007,0.0133,28,2,1
0,0,0,10.8198,0.4664,28,2,2
0,-1,-1,11.2898,0.0351,27,2,2
1,1,1,11.6952,0.0936,27,2,2
0,0,0,12.948,0.2139,28,2,2
0,1,-1,11.4076,0.0,27,2,2
0,0,0,11.1563,0.6118,27,2,1
0,0,0,12.2061,0.1854,27,2,2
0,0,0,12.3884,0.1257,28,2,1
0,-1,-1,12.7939,0.0008,28,2,1
0,0,0,12.1007,0.1117,28,2,1
0,-1,-1,11.9829,0.0018,27,2,1
0,0,0,9.9035,0.6371,29,2,2
0,2,0,10.309,0.0649,28,2,3
0,0,0,12.3458,0.1974,28,2,1
0,0,-1,12.3884,0.0448,29,2,1
1,0,0,12.2061,0.7961,27,2,1
0,-2,-2,12.5425,0.0,28,2,2
0,0,0,12.7367,0.0612,29,2,2
0,0,0,10.8198,0.8928,25,2,1
1,0,0,12.2061,1.0082,26,2,3
0,2,-1,11.8494,0.0055,27,2,2
0,-1,-1,11.9829,0.1262,29,2,1
0,2,2,10.8198,0.5833,26,2,1
1,2,2,9.9035,0.7761,28,2,1
0,-2,-2,12.0436,-0.0047,29,2,2
0,-1,-1,11.8494,0.0085,27,2,2
0,1,-1,11.9184,0.0,29,2,1
0,1,2,11.1563,1.0452,25,2,2
1,0,0,10.8198,1.0284,28,2,3
0,0,0,11.2898,1.8831,28,2,2
0,-2,-2,12.7939,0.0,29,2,2
0,1,-2,12.7939,0.0,27,2,1
0,0,0,11.7753,0.2871,27,2,1
0,-1,-1,11.6952,0.0208,28,2,1
0,0,0,11.6082,0.7234,28,2,2
0,0,0,12.3458,0.1283,28,2,2
1,0,0,11.6082,0.1711,29,2,2
0,-1,-1,12.2061,0.0093,28,2,1
0,-1,-1,11.0021,0.0475,28,2,1
0,0,0,12.6443,0.7769,28,2,3
0,1,-1,11.9829,-0.0001,27,2,3
0,0,0,12.1007,0.8453,27,2,1
0,-1,-1,12.0436,0.0021,30,2,1
0,-1,-1,12.3884,0.0152,29,2,1
0,-1,-1,11.9829,0.001,28,2,1
0,-2,-2,12.2061,0.0381,28,2,1
0,0,0,11.0021,0.9942,28,2,3
0,0,0,11.5129,0.9424,28,2,2
1,0,0,11.0021,0.1066,28,2,1
0,-1,0,10.8198,0.2545,31,2,1
0,0,0,11.6952,0.8028,29,2,2
0,-1,0,12.4292,0.075,30,2,1
1,-1,-1,12.1007,0.0104,30,2,1
0,0,0,12.2549,0.5121,30,2,2
0,0,0,12.7939,0.0553,30,2,2
0,0,0,12.2549,0.6329,26,2,1
0,0,0,11.6082,0.2485,29,2,2
0,-1,-1,12.5062,0.3296,29,2,2
0,0,0,10.8198,0.1232,29,2,1
0,0,0,12.3014,0.6492,29,2,2
0,-1,-1,11.2898,0.052,30,2,2
0,-2,-2,12.1007,0.0251,31,2,1
0,-1,-1,12.8992,0.0008,31,2,1
0,0,0,12.3458,1.0197,30,2,2
0,1,-2,11.4076,0.0,31,2,5
1,1,2,10.309,0.9124,29,2,2
0,0,0,11.9184,0.9676,29,2,1
0,2,-1,12.3458,0.0031,29,2,1
0,-1,-1,13.1422,0.1395,30,2,1
1,1,2,9.9035,1.0064,30,2,2
0,0,0,11.9184,0.3402,27,2,1
0,0,0,11.6082,0.0565,24,2,2
0,0,0,12.4292,0.0997,25,2,2
0,1,-2,12.3884,0.0,29,2,1
0,-1,-1,11.9184,0.0231,28,2,1
0,0,0,12.948,0.6358,29,2,2
0,0,0,12.0436,0.393,30,2,5
0,-1,0,12.3014,0.03,28,2,1
0,-2,-2,11.9829,0.0137,28,2,2
0,0,-1,11.9184,0.0368,28,2,2
1,1,2,11.9184,0.0305,29,2,2
1,-2,-2,11.8494,0.0032,27,2,2
0,0,-1,12.3884,0.1275,27,2,2
1,0,0,9.9035,0.1468,28,2,2
1,2,0,10.309,0.9514,29,2,2
0,2,0,11.2898,1.0012,29,2,2
0,-1,-1,12.8992,0.0139,29,2,1
0,0,0,11.9184,0.593,27,2,2
0,0,0,12.1007,0.5329,32,2,2
0,0,0,12.7939,0.6325,32,2,3
1,-1,-1,11.9829,0.006,30,2,1
0,0,0,11.2898,1.0085,30,2,2
0,1,-2,12.3884,0.0,32,2,2
1,0,0,10.8198,0.6897,33,2,2
0,-2,-1,10.8198,1.0136,34,2,2
1,0,0,10.8198,0.9439,29,2,3
0,-2,-2,12.2061,0.2124,30,2,2
0,2,0,10.8198,1.0092,29,2,1
0,0,0,11.8494,0.5578,30,2,1
0,0,-1,12.6443,0.0273,29,2,1
0,0,0,12.9715,0.718,30,2,3
0,0,0,11.5129,0.8924,30,2,1
0,0,0,13.1224,0.0571,29,2,1
1,0,0,12.2061,1.0207,29,2,2
0,0,0,11.8494,0.9674,29,2,1
0,-2,-1,12.2061,0.0,30,2,2
0,-2,-1,12.2061,0.0023,28,2,1
0,0,0,11.5129,0.1089,28,2,1
0,2,0,12.1007,0.6518,28,2,4
0,0,0,12.1548,0.7458,28,2,1
0,0,0,10.8198,0.9756,28,2,1
0,0,-1,12.9945,0.5285,31,2,1
0,-1,2,10.309,0.1665,30,2,2
0,-1,-1,12.1007,0.0232,29,2,2
1,-2,-2,11.9184,0.0,29,2,1
0,0,0,12.8739,0.2306,29,2,1
0,0,0,10.309,0.5402,31,2,2
1,-1,-1,9.2103,0.0077,32,2,2
0,0,0,12.5062,0.2211,32,2,2
1,3,2,9.9035,0.12,32,2,2
0,0,0,10.8198,0.9195,34,2,2
0,1,2,11.0021,0.1963,33,2,1
1,2,2,10.8198,0.5658,34,2,3
0,0,0,9.9035,0.9544,40,2,3
1,1,2,11.2898,0.8553,35,2,3
0,0,0,10.8198,0.9687,47,2,2
1,2,2,11.8494,0.1568,40,2,1
0,-1,-1,12.8992,0.0021,36,2,1
0,0,0,10.8198,0.2776,44,2,3
0,0,0,11.2898,0.9332,36,2,2
1,2,0,12.8479,0.5947,30,2,2
0,0,0,12.3458,1.0144,33,2,3
0,0,0,12.2549,0.0457,31,2,1
0,0,0,11.5129,0.9239,40,2,2
0,0,0,12.2549,0.5912,44,2,2
0,0,0,11.8494,0.6637,35,2,1
0,-2,-2,11.9184,0.0,47,2,2
0,0,0,10.5966,0.9145,48,2,5
1,1,-1,11.6952,0.0,26,2,3
0,0,0,10.8198,0.9859,26,2,2
0,-1,-1,12.7939,0.0008,26,2,1
1,2,2,11.2898,0.2189,42,2,3
0,-1,-1,12.3458,0.003,46,2,1
1,0,0,10.8198,0.127,38,2,2
0,0,0,11.9184,0.0241,48,2,2
0,0,0,9.9035,0.3598,35,2,3
1,5,4,9.2103,0.8678,44,2,3
0,0,0,11.8494,0.5757,41,2,1
0,-1,-1,11.9184,0.011,41,2,2
0,0,0,12.5776,0.3817,36,2,2
0,-1,-1,12.0436,0.0048,36,2,2
0,-2,-2,12.948,0.0059,39,2,3
0,-1,-1,11.6952,0.0042,33,2,2
0,-2,-2,11.9184,0.0203,40,2,2
0,0,0,11.2898,0.9675,45,2,1
0,0,0,11.5129,1.0903,48,2,2
1,0,0,10.5966,1.8223,41,2,3
0,0,0,11.7753,1.0154,46,2,3
0,0,0,11.5129,0.9651,41,2,2
0,0,0,12.6115,0.491,46,2,3
0,-1,-1,11.9184,0.0021,41,2,2
1,1,2,10.8198,0.5419,39,2,2
0,-2,-2,12.7657,0.0177,37,2,1
0,-1,-1,12.0436,0.0096,45,2,2
1,2,2,12.3014,0.8281,31,2,2
0,-1,-1,12.2549,0.0889,29,2,1
0,0,0,12.2061,0.4494,30,2,1
1,2,2,12.1007,0.078,30,2,1
1,1,2,10.8198,1.0177,31,2,1
0,1,2,10.8198,0.6301,35,2,2
0,-1,-1,12.1007,0.005,39,2,1
0,-2,-2,13.1224,0.06,44,2,1
0,1,-2,11.9829,0.0,45,2,2
1,2,2,11.6952,0.0062,37,2,1
1,-1,-1,11.0021,0.2091,39,2,2
0,-1,-1,12.3014,0.0084,35,2,4
0,0,0,12.2549,0.0641,36,2,2
0,-2,-2,13.0815,0.0117,38,2,2
